Date,AAPL,JPM,MSFT
1993-08-05,209372800,1700100,67910400
1993-08-06,125921600,2077800,71760000
1993-08-09,161414400,1421100,70876800
1993-08-10,152779200,1922100,192028800
1993-08-11,166969600,1293000,95974400
1993-08-12,338172800,2674800,77366400
1993-08-13,138812800,1941000,61900800
1993-08-16,102446400,3429600,78451200
1993-08-17,108180800,2846700,54272000
1993-08-18,188720000,2816100,66012800
1993-08-19,152129600,1451100,114742400
1993-08-20,99937600,1875000,73683200
1993-08-23,91179200,1794600,59472000
1993-08-24,101259200,3078300,39417600
1993-08-25,145768000,3299700,68800000
1993-08-26,176142400,1297500,136256000
1993-08-27,186569600,1213500,67763200
1993-08-30,273739200,1963500,54012800
1993-08-31,127870400,2104500,93020800
1993-09-01,225568000,2257200,86035200
1993-09-02,282262400,2797800,55497600
1993-09-03,162937600,1862700,26800000
1993-09-07,143539200,2848800,38659200
1993-09-08,226632000,1930500,54777600
1993-09-09,149531200,7375800,29856000
1993-09-10,134489600,5705700,56540800
1993-09-13,255785600,4406100,33481600
1993-09-14,276640000,3453300,57756800
1993-09-15,257723200,3363600,60428800
1993-09-16,85960000,1247700,25641600
1993-09-17,172032000,2904900,25286400
1993-09-20,111036800,1883400,34691200
1993-09-21,146496000,2583000,57846400
1993-09-22,110488000,1330500,72051200
1993-09-23,130950400,2563500,72214400
1993-09-24,76574400,2327700,91481600
1993-09-27,113176000,3182100,73472000
1993-09-28,94550400,2374500,84012800
1993-09-29,236745600,4506600,87529600
1993-09-30,274904000,2236200,38400000
1993-10-01,335988800,1827600,46048000
1993-10-04,192841600,2046600,40505600
1993-10-05,176310400,2289600,86931200
1993-10-06,175280000,5153100,77321600
1993-10-07,134904000,2232000,41596800
1993-10-08,139406400,1730400,38086400
1993-10-11,161145600,713100,36457600
1993-10-12,306342400,1527900,79296000
1993-10-13,177004800,2439000,62409600
1993-10-14,160686400,3458700,63257600
1993-10-15,955248000,3630000,126425600
1993-10-18,332998400,5498700,67750400
1993-10-19,213572800,10120500,91392000
1993-10-20,138409600,4571100,81590400
1993-10-21,627110400,3152100,127142400
1993-10-22,396076800,3591300,47625600
1993-10-25,219128000,2102400,48553600
1993-10-26,222476800,5050800,66944000
1993-10-27,459065600,4457100,45564800
1993-10-28,244462400,3138000,56009600
1993-10-29,136864000,2897700,39843200
1993-11-01,105974400,2175600,30163200
1993-11-02,224246400,2744100,42422400
1993-11-03,176960000,6767100,56796800
1993-11-04,185371200,6989400,63177600
1993-11-05,378033600,6204000,56432000
1993-11-08,166992000,3116400,28819200
1993-11-09,171248000,4761900,36320000
1993-11-10,76977600,2006100,57177600
1993-11-11,142430400,2619000,31158400
1993-11-12,143662400,1905900,34339200
1993-11-15,157102400,2324700,29244800
1993-11-16,303083200,2387100,47664000
1993-11-17,302624000,3625800,72217600
1993-11-18,114408000,1696800,48438400
1993-11-19,122964800,4632600,38403200
1993-11-22,150606400,3404100,80355200
1993-11-23,186166400,4434900,98256000
1993-11-24,90440000,3940800,32467200
1993-11-26,43444800,825300,6403200
1993-11-29,96712000,2032200,32105600
1993-11-30,112660800,1621800,44153600
1993-12-01,111216000,3159300,58886400
1993-12-02,100654400,1302600,51936000
1993-12-03,120467200,1871700,114502400
1993-12-06,156979200,1971600,59337600
1993-12-07,63851200,2447700,32780800
1993-12-08,39592000,1738500,105900800
1993-12-09,182761600,1751700,61465600
1993-12-10,497257600,1864500,19916800
1993-12-13,244328000,2002500,20112000
1993-12-14,293664000,1865400,47414400
1993-12-15,123883200,2073000,35219200
1993-12-16,126369600,2198100,29113600
1993-12-17,145152000,3737100,26112000
1993-12-20,189033600,2873700,35462400
1993-12-21,251126400,2184600,31008000
1993-12-22,181372800,1997700,24169600
1993-12-23,226956800,1299900,31820800
1993-12-27,159936000,1471200,24537600
1993-12-28,159499200,685800,27776000
1993-12-29,107352000,1700700,48988800
1993-12-30,314552000,2066700,25328000
1993-12-31,160966400,1585800,22995200
1994-01-03,181529600,3214200,36646400
1994-01-04,285174400,2440200,45302400
1994-01-05,612136000,1745100,53974400
1994-01-06,366508800,3106800,82006400
1994-01-07,298793600,3071700,70832000
1994-01-10,201588800,2181600,74185600
1994-01-11,355398400,2348700,35360000
1994-01-12,439118400,2001300,39488000
1994-01-13,531596800,3096600,40755200
1994-01-14,214513600,2769000,45216000
1994-01-17,145712000,3430500,30755200
1994-01-18,362801600,3756600,43686400
1994-01-19,281590400,8145300,76563200
1994-01-20,268083200,5243700,145004800
1994-01-21,980134400,8094600,99078400
1994-01-24,692148800,7584900,38374400
1994-01-25,442332800,5227200,70361600
1994-01-26,165804800,6293700,50489600
1994-01-27,132249600,3560100,51129600
1994-01-28,136438400,4384500,41875200
1994-01-31,238380800,5171700,62566400
1994-02-01,156721600,5022000,44003200
1994-02-02,146451200,3367200,40924800
1994-02-03,137995200,4615200,31792000
1994-02-04,354009600,9891300,78217600
1994-02-07,725446400,5472600,118851200
1994-02-08,285387200,3797700,149875200
1994-02-09,186984000,2974200,98585600
1994-02-10,302030400,2718600,66620800
1994-02-11,164248000,2242500,53747200
1994-02-14,245548800,3293400,55270400
1994-02-15,129774400,6871500,28876800
1994-02-16,122024000,2501100,43731200
1994-02-17,145152000,4932300,85017600
1994-02-18,149072000,3020400,79465600
1994-02-22,214569600,3284100,63235200
1994-02-23,260534400,2510400,139462400
1994-02-24,197859200,3522000,82553600
1994-02-25,236824000,1742400,52995200
1994-02-28,123827200,2007900,55494400
1994-03-01,211870400,3124800,48070400
1994-03-02,294145600,2757600,68499200
1994-03-03,188473600,3877500,31564800
1994-03-04,226844800,3477300,25705600
1994-03-07,310396800,3264300,30540800
1994-03-08,186054400,2622000,24723200
1994-03-09,248539200,3395100,37024000
1994-03-10,143763200,3537000,46588800
1994-03-11,161840000,5129400,34857600
1994-03-14,441705600,5596800,69203200
1994-03-15,204545600,3251400,62934400
1994-03-16,147168000,4234800,41286400
1994-03-17,156228800,2315400,30992000
1994-03-18,223675200,3957600,36857600
1994-03-21,246512000,2065200,65078400
1994-03-22,242827200,2269500,89024000
1994-03-23,216686400,1848600,116441600
1994-03-24,188092800,2156700,60166400
1994-03-25,343638400,1749300,102051200
1994-03-28,282576000,1930800,118403200
1994-03-29,213516800,2843400,78339200
1994-03-30,169825600,4096500,86860800
1994-03-31,209059200,5024700,72297600
1994-04-04,168302400,2387700,73996800
1994-04-05,97899200,2484600,101878400
1994-04-06,129091200,2445900,80780800
1994-04-07,77369600,4100100,76630400
1994-04-08,176848000,3961200,118710400
1994-04-11,106825600,3108900,40400000
1994-04-12,136830400,3848100,84969600
1994-04-13,233139200,3686100,69644800
1994-04-14,221995200,2197200,53088000
1994-04-15,188350400,1516200,35241600
1994-04-18,230294400,1649400,78006400
1994-04-19,166252800,3626700,291273600
1994-04-20,281848000,5080500,104732800
1994-04-21,410536000,3812400,141980800
1994-04-22,697827200,2046300,66060800
1994-04-25,359240000,3999000,142745600
1994-04-26,164225600,1761600,113193600
1994-04-28,100475200,1812000,141382400
1994-04-29,94785600,3655200,56803200
1994-05-02,123222400,2892000,79260800
1994-05-03,132899200,1962000,41929600
1994-05-04,364156800,1818300,68889600
1994-05-05,288332800,1934700,56374400
1994-05-06,187779200,2182200,96403200
1994-05-09,140470400,2189700,47600000
1994-05-10,146843200,2518800,65305600
1994-05-11,145521600,1141200,57433600
1994-05-12,107105600,2021100,58998400
1994-05-13,92612800,2798700,179920000
1994-05-16,135385600,1791000,56633600
1994-05-17,180107200,4293000,122464000
1994-05-18,123860800,5691900,96953600
1994-05-19,273582400,2327100,89651200
1994-05-20,98145600,1754400,78140800
1994-05-23,119952000,1650900,74947200
1994-05-24,126448000,2070600,85144000
1994-05-25,136113600,2215800,86003200
1994-05-26,73035200,1294200,64296000
1994-05-27,108684800,2743500,47544000
1994-05-31,257398400,2860500,76000000
1994-06-01,385761600,5343300,100764800
1994-06-02,384921600,1974900,60291200
1994-06-03,353684800,2232300,86841600
1994-06-06,126033600,3385800,764504000
1994-06-07,140246400,2502300,166171200
1994-06-08,274164800,1781100,203835200
1994-06-09,293529600,2001600,79356800
1994-06-10,142732800,2340000,53726400
1994-06-13,92904000,3447900,56628800
1994-06-14,154358400,3113100,59249600
1994-06-15,159476800,2582700,58860800
1994-06-16,218220800,3433800,48478400
1994-06-17,224492800,3454200,47622400
1994-06-20,199897600,2804700,45668800
1994-06-21,243275200,2295300,86995200
1994-06-22,113859200,1368300,82924800
1994-06-23,203896000,2641800,85979200
1994-06-24,292857600,2284800,81454400
1994-06-27,255953600,2889300,76161600
1994-06-28,174227200,3623400,99417600
1994-06-29,135564800,4971300,53435200
1994-06-30,101729600,2342100,40827200
1994-07-01,179278400,1514100,66622400
1994-07-05,85848000,3069900,40430400
1994-07-06,97384000,1843800,89254400
1994-07-07,170150400,1367700,89667200
1994-07-08,208230400,1779900,48945600
1994-07-11,106422400,1993200,85406400
1994-07-12,242312000,1551300,83752000
1994-07-13,450262400,1624500,82956800
1994-07-14,180667200,3294000,81446400
1994-07-15,94964800,1992600,45520000
1994-07-18,76428800,2116500,150499200
1994-07-19,116368000,4179300,70126400
1994-07-20,217369600,3783000,112604800
1994-07-21,289475200,2773500,85740800
1994-07-22,786576000,693900,152916800
1994-07-25,422654400,959400,51513600
1994-07-26,188809600,1474200,54308800
1994-07-27,133784000,3070500,29291200
1994-07-28,245313600,1676100,39899200
1994-07-29,555766400,2982300,67064000
1994-08-01,229275200,1535100,83934400
1994-08-02,269561600,2453100,95249600
1994-08-03,226844800,1240500,58771200
1994-08-04,184755200,3062700,40192000
1994-08-05,87012800,1611600,31204800
1994-08-08,141276800,1015500,34537600
1994-08-09,78601600,1179300,40198400
1994-08-10,253568000,1779000,48646400
1994-08-11,298088000,1615200,81428800
1994-08-12,179648000,737400,38088000
1994-08-15,120075200,1247100,36113600
1994-08-16,155736000,2535000,56779200
1994-08-17,286182400,1738800,79790400
1994-08-18,206259200,994500,61276800
1994-08-19,130547200,1998000,74761600
1994-08-22,152420800,1558200,62835200
1994-08-23,214446400,2649000,58363200
1994-08-24,171584000,1466400,35246400
1994-08-25,298793600,1417200,55174400
1994-08-26,204198400,1141800,60961600
1994-08-29,152107200,921600,56625600
1994-08-30,182078400,1659900,39851200
1994-08-31,351836800,2282700,60968000
1994-09-01,204288000,1202700,115568000
1994-09-02,101304000,1181400,46964800
1994-09-06,91425600,1082700,28804800
1994-09-07,203896000,1241100,43588800
1994-09-08,158838400,1607700,28377600
1994-09-09,157236800,2815500,60800000
1994-09-12,90540800,2940900,36238400
1994-09-13,104227200,1893900,41134400
1994-09-14,99086400,1339800,29968000
1994-09-15,258955200,1817100,40640000
1994-09-16,364145600,3546000,52921600
1994-09-19,174350400,2065800,48350400
1994-09-20,197254400,4287900,40276800
1994-09-21,234841600,4756800,82948800
1994-09-22,146238400,2696700,44320000
1994-09-23,132876800,2965800,48371200
1994-09-26,141702400,5095800,29921600
1994-09-27,109088000,2436900,50585600
1994-09-28,81267200,2374800,33355200
1994-09-29,109379200,4125300,27105600
1994-09-30,71702400,3539400,34608000
1994-10-03,129595200,2613900,28833600
1994-10-04,162388800,2271300,42622400
1994-10-05,709800000,6531000,50985600
1994-10-06,526915200,2321100,40790400
1994-10-07,364392000,2938800,51518400
1994-10-10,523409600,3601500,39480000
1994-10-11,842307200,3576000,55692800
1994-10-12,597318400,3890100,27912000
1994-10-13,525302400,2111700,63033600
1994-10-14,176052800,2718300,99878400
1994-10-17,303990400,2036100,31160000
1994-10-18,468686400,3954000,52686400
1994-10-19,351086400,3704700,59488000
1994-10-20,218142400,1937400,136558400
1994-10-21,322705600,2580000,67099200
1994-10-24,204500800,2251500,57145600
1994-10-25,301481600,3159600,44780800
1994-10-26,196772800,2673900,97904000
1994-10-27,159409600,1740600,41238400
1994-10-28,273324800,2046300,58414400
1994-10-31,355902400,2274900,59932800
1994-11-01,218097600,2079000,39624000
1994-11-02,218747200,1250100,61408000
1994-11-03,110521600,1155600,63441600
1994-11-04,192046400,1126500,46947200
1994-11-07,113041600,1318500,47094400
1994-11-08,348969600,1541100,43328000
1994-11-09,406336000,2380200,60206400
1994-11-10,152980800,2544000,24689600
1994-11-11,62272000,1777500,132899200
1994-11-14,139630400,2673900,48934400
1994-11-15,167619200,3113400,52544000
1994-11-16,187398400,1965300,30196800
1994-11-17,150438400,4731600,33232000
1994-11-18,147033600,4005600,25694400
1994-11-21,202596800,3359100,35560000
1994-11-22,224336000,5414700,56358400
1994-11-23,327812800,5490900,87507200
1994-11-25,84224000,912600,12563200
1994-11-28,138678400,2598900,43449600
1994-11-29,144132800,2042100,37673600
1994-11-30,312032000,1479000,40934400
1994-12-01,309321600,6361200,43096000
1994-12-02,172256000,3129900,37715200
1994-12-05,180275200,3757800,38166400
1994-12-06,238089600,3416700,38830400
1994-12-07,137300800,2929800,36744000
1994-12-08,169859200,3754500,41934400
1994-12-09,260724800,4146600,79956800
1994-12-12,224078400,1500300,65313600
1994-12-13,119201600,3865200,30219200
1994-12-14,311427200,5254500,33641600
1994-12-15,227595200,2548800,28854400
1994-12-16,179782400,3495000,54020800
1994-12-19,332819200,2082300,31507200
1994-12-20,175145600,1761300,253456000
1994-12-21,157438400,1559700,69395200
1994-12-22,133078400,1667100,57355200
1994-12-23,93889600,1140000,19486400
1994-12-27,81916800,1169100,20566400
1994-12-28,89163200,704100,34961600
1994-12-29,121340800,3324300,23446400
1994-12-30,73091200,10930800,20686400
1995-01-03,103868800,2048700,39545600
1995-01-04,158681600,2487300,51611200
1995-01-05,73640000,3537900,39824000
1995-01-06,1076622400,2355300,46681600
1995-01-09,274086400,1068900,46000000
1995-01-10,614790400,975900,42184000
1995-01-11,873824000,2649300,31512000
1995-01-12,551779200,1642800,26996800
1995-01-13,351377600,4259400,41307200
1995-01-16,188977600,5539200,74648000
1995-01-17,330108800,3645300,73932800
1995-01-18,127657600,3465300,50504000
1995-01-19,314294400,1978500,67108800
1995-01-20,1000361600,2694900,82388800
1995-01-23,398540800,3570000,53843200
1995-01-24,218097600,2414700,36739200
1995-01-25,517070400,2280600,52459200
1995-01-26,246388800,1814700,80836800
1995-01-27,298569600,2543700,58376000
1995-01-30,230585600,1042200,55164800
1995-01-31,212777600,1992900,59945600
1995-02-01,158368000,2756700,66705600
1995-02-02,203582400,1766400,46312000
1995-02-03,319211200,4623900,60332800
1995-02-06,243028800,5180700,48345600
1995-02-07,201600000,2707200,33152000
1995-02-08,402864000,3959700,49150400
1995-02-09,475395200,1944000,42398400
1995-02-10,350963200,1961700,49862400
1995-02-13,283371200,1757400,38160000
1995-02-14,165614400,3444000,31121600
1995-02-15,184475200,3130800,147001600
1995-02-16,218780800,1959600,56744000
1995-02-17,121788800,2552100,37824000
1995-02-21,301582400,2127900,55392000
1995-02-22,293417600,3685800,60902400
1995-02-23,314708800,2869800,59939200
1995-02-24,568814400,2587800,34177600
1995-02-27,268811200,2244300,28592000
1995-02-28,222969600,2756400,52544000
1995-03-01,224448000,4049100,52032000
1995-03-02,268744000,1659600,26038400
1995-03-03,145768000,1187700,31776000
1995-03-06,132720000,2977800,45156800
1995-03-07,150785600,4608000,91750400
1995-03-08,364873600,5466900,140096000
1995-03-09,196683200,5802900,58238400
1995-03-10,137412800,4826400,44324800
1995-03-13,325752000,5333100,34550400
1995-03-14,727865600,3689100,78643200
1995-03-15,730968000,2574600,57294400
1995-03-16,316736000,1493400,47510400
1995-03-17,215644800,3441300,59868800
1995-03-20,189884800,759900,37772800
1995-03-21,305368000,1749900,74772800
1995-03-22,479147200,1995000,52464000
1995-03-23,170094400,1758300,105286400
1995-03-24,128116800,1614600,65683200
1995-03-27,142800000,1226100,61008000
1995-03-28,689796800,1720200,47603200
1995-03-29,496876800,5056800,65763200
1995-03-30,273414400,4765800,75011200
1995-03-31,183243200,2008500,63080000
1995-04-03,154302400,1633500,65617600
1995-04-04,428198400,2823300,66689600
1995-04-05,264857600,3446700,65792000
1995-04-06,722825600,9603600,35414400
1995-04-07,295724800,6467400,43148800
1995-04-10,117801600,2291400,43169600
1995-04-11,214513600,2290800,43624000
1995-04-12,474712000,1793400,40430400
1995-04-13,174361600,2326800,32814400
1995-04-17,208812800,2991300,187913600
1995-04-18,231134400,4028400,75609600
1995-04-19,279428800,3449100,59163200
1995-04-20,329504000,2494500,83913600
1995-04-21,666624000,2731200,53555200
1995-04-24,272238400,2101500,68089600
1995-04-25,273638400,3257700,69371200
1995-04-26,230440000,1165800,44305600
1995-04-27,139865600,1490100,128844800
1995-04-28,195316800,1212600,92104000
1995-05-01,177956800,1725300,65550400
1995-05-02,120008000,3019200,78099200
1995-05-03,168784000,5195400,61566400
1995-05-04,303643200,5972400,66524800
1995-05-05,208006400,2440800,43707200
1995-05-08,386971200,4267200,43988800
1995-05-09,322929600,4129800,36748800
1995-05-10,275072000,3681000,38688000
1995-05-11,523622400,4398900,38673600
1995-05-12,647953600,3171300,36192000
1995-05-15,393355200,2060700,35232000
